run-4: .word 32, 45
28,199,199,199,199,199,11,11,28,11,11,192,192,199,64,199,199,64,192,28,166,166,166,199,199,199,199,199,199,199,199,199,
11,199,199,199,199,199,199,199,11,11,192,64,199,199,199,199,199,64,28,166,166,174,28,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,11,192,199,199,199,199,199,199,28,11,11,11,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,11,199,199,199,199,199,199,199,11,28,28,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,28,102,166,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,28,166,102,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,166,102,102,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,28,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,28,11,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,102,102,102,11,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,28,11,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,166,102,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,28,11,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,102,166,11,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,28,166,166,102,28,28,11,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,102,166,28,11,199,199,199,199,199,


