life-75: .word 32, 94
199,0,91,79,164,79,6,91,0,199,0,10,20,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,20,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,20,0,199,199,199,199,199,199,199,207,207,207,207,207,207,207,207,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,20,0,0,207,207,207,207,207,207,207,207,207,207,207,207,207,207,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,84,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,84,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,84,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,84,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,10,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,0,84,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
0,0,91,79,164,79,6,91,0,0,0,84,84,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
93,183,0,79,164,79,6,0,183,93,93,84,93,183,93,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
84,101,0,79,164,79,6,0,101,84,84,83,84,84,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
20,93,0,79,164,79,6,0,93,84,83,83,83,84,84,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
12,93,0,79,164,79,6,0,93,84,83,0,84,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
0,0,91,79,164,79,6,91,0,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,207,207,207,207,207,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,164,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,0,91,79,79,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,0,91,79,6,91,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,0,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


